machine_id,start_time,end_time,production_counter,duration_sec,max_pressure,is_valid,is_test_run
2호기(창녕),2025-12-01T23:51:04.500000+00:00,2025-12-01T23:51:05.250000+00:00,,0.75,93.7,False,True
2호기(창녕),2025-12-01T23:51:05.500000+00:00,2025-12-01T23:51:05.516000+00:00,59.0,0.016,93.7,False,True
2호기(창녕),2025-12-01T23:51:06.530000+00:00,2025-12-01T23:51:07.271000+00:00,,0.741,92.4,False,True
2호기(창녕),2025-12-01T23:51:07.510000+00:00,2025-12-01T23:51:08.272000+00:00,,0.762,91.2,False,True
2호기(창녕),2025-12-01T23:51:08.580000+00:00,2025-12-01T23:51:09.275000+00:00,,0.695,91.2,False,True
2호기(창녕),2025-12-01T23:51:09.520000+00:00,2025-12-01T23:51:10.061000+00:00,,0.541,90.0,False,True
2호기(창녕),2025-12-01T23:51:10.550000+00:00,2025-12-01T23:51:10.993000+00:00,,0.443,90.0,False,True
2호기(창녕),2025-12-01T23:51:11.520000+00:00,2025-12-01T23:51:11.995000+00:00,,0.475,88.7,False,True
2호기(창녕),2025-12-01T23:51:12.550000+00:00,2025-12-01T23:51:12.996000+00:00,,0.446,88.7,False,True
2호기(창녕),2025-12-01T23:51:13.560000+00:00,2025-12-01T23:51:14.001000+00:00,,0.441,87.4,False,True
2호기(창녕),2025-12-01T23:51:14.520000+00:00,2025-12-01T23:51:15.004000+00:00,,0.484,86.1,False,True
2호기(창녕),2025-12-01T23:51:15.530000+00:00,2025-12-01T23:51:16.016000+00:00,,0.486,86.1,False,True
2호기(창녕),2025-12-01T23:51:16.520000+00:00,2025-12-01T23:51:17.161000+00:00,,0.641,84.8,False,True
2호기(창녕),2025-12-01T23:51:17.520000+00:00,2025-12-01T23:51:18.163000+00:00,,0.643,84.8,False,True
2호기(창녕),2025-12-01T23:51:18.530000+00:00,2025-12-01T23:51:19.093000+00:00,59.0,0.563,83.6,False,True
2호기(창녕),2025-12-01T23:51:19.550000+00:00,2025-12-01T23:51:19.564000+00:00,,0.014,83.6,False,True
2호기(창녕),2025-12-01T23:51:20.550000+00:00,2025-12-01T23:51:21.116000+00:00,59.0,0.566,82.6,False,True
2호기(창녕),2025-12-01T23:51:21.570000+00:00,2025-12-01T23:51:22.117000+00:00,59.0,0.547,81.9,False,True
2호기(창녕),2025-12-01T23:51:22.550000+00:00,2025-12-01T23:51:23.132000+00:00,59.0,0.582,81.9,False,True
2호기(창녕),2025-12-01T23:51:23.560000+00:00,2025-12-01T23:51:24.140000+00:00,59.0,0.58,81.3,False,True
2호기(창녕),2025-12-01T23:51:24.560000+00:00,2025-12-01T23:51:25.245000+00:00,,0.685,81.3,False,True
2호기(창녕),2025-12-01T23:51:25.560000+00:00,2025-12-01T23:51:26.246000+00:00,,0.686,81.7,False,True
2호기(창녕),2025-12-01T23:51:26.560000+00:00,2025-12-01T23:51:27.263000+00:00,,0.703,84.1,False,True
2호기(창녕),2025-12-01T23:51:27.580000+00:00,2025-12-01T23:51:28.264000+00:00,,0.684,84.1,False,True
2호기(창녕),2025-12-01T23:51:45.440000+00:00,2025-12-01T23:51:45.485000+00:00,,0.045,108.5,False,True
2호기(창녕),2025-12-01T23:51:52.460000+00:00,2025-12-01T23:51:52.528000+00:00,60.0,0.068,78.1,False,True
2호기(창녕),2025-12-01T23:51:53.450000+00:00,2025-12-01T23:51:53.536000+00:00,60.0,0.086,78.1,False,True
2호기(창녕),2025-12-01T23:51:54.430000+00:00,2025-12-01T23:51:54.483000+00:00,60.0,0.053,101.0,False,True
2호기(창녕),2025-12-01T23:51:55.450000+00:00,2025-12-01T23:51:55.531000+00:00,,0.081,127.6,False,True
2호기(창녕),2025-12-01T23:51:56.460000+00:00,2025-12-01T23:51:56.511000+00:00,,0.051,127.6,False,True
2호기(창녕),2025-12-01T23:51:57.420000+00:00,2025-12-01T23:51:57.460000+00:00,,0.04,143.5,False,True
2호기(창녕),2025-12-01T23:51:58.440000+00:00,2025-12-01T23:51:58.504000+00:00,,0.064,143.5,False,True
2호기(창녕),2025-12-01T23:51:59.450000+00:00,2025-12-01T23:51:59.525000+00:00,,0.075,146.4,False,True
2호기(창녕),2025-12-01T23:52:00.420000+00:00,2025-12-01T23:52:00.483000+00:00,,0.063,144.8,False,True
2호기(창녕),2025-12-01T23:52:01.430000+00:00,2025-12-01T23:52:01.527000+00:00,60.0,0.097,144.8,False,True
2호기(창녕),2025-12-01T23:52:02.450000+00:00,2025-12-01T23:52:02.497000+00:00,,0.047,142.3,False,True
2호기(창녕),2025-12-01T23:52:03.450000+00:00,2025-12-01T23:52:03.532000+00:00,,0.082,142.3,False,True
2호기(창녕),2025-12-01T23:52:04.440000+00:00,2025-12-01T23:52:04.502000+00:00,60.0,0.062,139.6,False,True
2호기(창녕),2025-12-01T23:52:05.430000+00:00,2025-12-01T23:52:05.487000+00:00,60.0,0.057,139.6,False,True
2호기(창녕),2025-12-01T23:52:06.430000+00:00,2025-12-01T23:52:06.490000+00:00,,0.06,137.2,False,True
2호기(창녕),2025-12-01T23:52:07.460000+00:00,2025-12-01T23:52:07.514000+00:00,,0.054,134.9,False,True
2호기(창녕),2025-12-01T23:52:08.420000+00:00,2025-12-01T23:52:08.484000+00:00,,0.064,134.9,False,True
2호기(창녕),2025-12-01T23:52:09.440000+00:00,2025-12-01T23:52:09.554000+00:00,,0.114,132.9,False,True
2호기(창녕),2025-12-01T23:52:10.440000+00:00,2025-12-01T23:52:10.556000+00:00,,0.116,132.9,False,True
2호기(창녕),2025-12-01T23:52:11.440000+00:00,2025-12-01T23:52:11.492000+00:00,,0.052,131.5,False,True
2호기(창녕),2025-12-01T23:52:12.420000+00:00,2025-12-01T23:52:12.509000+00:00,,0.089,131.5,False,True
2호기(창녕),2025-12-01T23:52:13.450000+00:00,2025-12-01T23:52:13.531000+00:00,,0.081,129.7,False,True
2호기(창녕),2025-12-01T23:52:14.430000+00:00,2025-12-01T23:52:14.489000+00:00,,0.059,127.9,False,True
2호기(창녕),2025-12-01T23:52:15.420000+00:00,2025-12-01T23:52:15.534000+00:00,,0.114,127.9,False,True
2호기(창녕),2025-12-01T23:52:16.430000+00:00,2025-12-01T23:52:16.512000+00:00,,0.082,126.3,False,True
2호기(창녕),2025-12-01T23:52:17.430000+00:00,2025-12-01T23:52:17.507000+00:00,,0.077,126.3,False,True
2호기(창녕),2025-12-01T23:52:18.450000+00:00,2025-12-01T23:52:18.525000+00:00,,0.075,124.7,False,True
2호기(창녕),2025-12-01T23:52:19.460000+00:00,2025-12-01T23:52:19.477000+00:00,,0.017,123.2,False,True
2호기(창녕),2025-12-01T23:52:20.470000+00:00,2025-12-01T23:52:20.488000+00:00,,0.018,123.2,False,True
2호기(창녕),2025-12-01T23:52:21.460000+00:00,2025-12-01T23:52:21.490000+00:00,,0.03,121.8,False,True
2호기(창녕),2025-12-01T23:52:22.490000+00:00,2025-12-01T23:52:22.503000+00:00,,0.013,121.8,False,True
2호기(창녕),2025-12-01T23:52:23.510000+00:00,2025-12-01T23:52:24.112000+00:00,,0.602,120.5,False,True
2호기(창녕),2025-12-01T23:52:24.460000+00:00,2025-12-01T23:52:24.518000+00:00,60.0,0.058,120.5,False,True
2호기(창녕),2025-12-01T23:52:25.500000+00:00,2025-12-01T23:52:25.525000+00:00,60.0,0.025,119.1,False,True
2호기(창녕),2025-12-01T23:52:26.460000+00:00,2025-12-01T23:52:26.510000+00:00,60.0,0.05,119.1,False,True
2호기(창녕),2025-12-01T23:52:27.460000+00:00,2025-12-01T23:52:27.536000+00:00,60.0,0.076,118.1,False,True
2호기(창녕),2025-12-01T23:52:28.450000+00:00,2025-12-01T23:52:28.522000+00:00,,0.072,116.8,False,True
2호기(창녕),2025-12-01T23:52:29.450000+00:00,2025-12-01T23:52:29.539000+00:00,,0.089,116.8,False,True
2호기(창녕),2025-12-01T23:52:30.470000+00:00,2025-12-01T23:52:30.503000+00:00,,0.033,115.6,False,True
2호기(창녕),2025-12-01T23:52:31.440000+00:00,2025-12-01T23:52:31.482000+00:00,,0.042,115.6,False,True
2호기(창녕),2025-12-01T23:52:32.460000+00:00,2025-12-01T23:52:32.500000+00:00,,0.04,114.6,False,True
2호기(창녕),2025-12-01T23:52:33.440000+00:00,2025-12-01T23:52:33.483000+00:00,,0.043,114.6,False,True
2호기(창녕),2025-12-01T23:52:34.440000+00:00,2025-12-01T23:52:34.510000+00:00,60.0,0.07,113.5,False,True
2호기(창녕),2025-12-01T23:52:35.440000+00:00,2025-12-01T23:52:35.481000+00:00,,0.041,112.4,False,True
2호기(창녕),2025-12-01T23:52:36.460000+00:00,2025-12-01T23:52:36.514000+00:00,,0.054,112.4,False,True
2호기(창녕),2025-12-01T23:52:37.460000+00:00,2025-12-01T23:52:37.495000+00:00,,0.035,111.3,False,True
2호기(창녕),2025-12-01T23:52:38.460000+00:00,2025-12-01T23:52:38.520000+00:00,,0.06,111.3,False,True
2호기(창녕),2025-12-01T23:52:39.450000+00:00,2025-12-01T23:52:39.458000+00:00,,0.008,110.2,False,True
2호기(창녕),2025-12-01T23:52:40.450000+00:00,2025-12-01T23:52:40.481000+00:00,,0.031,110.2,False,True
2호기(창녕),2025-12-01T23:52:41.460000+00:00,2025-12-01T23:52:41.496000+00:00,,0.036,109.1,False,True
2호기(창녕),2025-12-01T23:52:42.450000+00:00,2025-12-01T23:52:42.483000+00:00,60.0,0.033,108.2,False,True
2호기(창녕),2025-12-01T23:52:43.470000+00:00,2025-12-01T23:52:43.477000+00:00,60.0,0.007,108.2,False,True
2호기(창녕),2025-12-01T23:52:44.500000+00:00,2025-12-01T23:52:44.548000+00:00,60.0,0.048,107.2,False,True
2호기(창녕),2025-12-01T23:52:45.450000+00:00,2025-12-01T23:52:45.484000+00:00,60.0,0.034,107.2,False,True
2호기(창녕),2025-12-01T23:52:46.470000+00:00,2025-12-01T23:52:46.518000+00:00,60.0,0.048,106.2,False,True
2호기(창녕),2025-12-01T23:52:47.480000+00:00,2025-12-01T23:52:47.542000+00:00,,0.062,105.2,False,True
2호기(창녕),2025-12-01T23:52:48.450000+00:00,2025-12-01T23:52:48.485000+00:00,,0.035,105.2,False,True
2호기(창녕),2025-12-01T23:52:49.470000+00:00,2025-12-01T23:52:49.511000+00:00,,0.041,104.3,False,True
2호기(창녕),2025-12-01T23:52:50.460000+00:00,2025-12-01T23:52:50.499000+00:00,,0.039,104.3,False,True
2호기(창녕),2025-12-01T23:52:51.470000+00:00,2025-12-01T23:52:51.508000+00:00,,0.038,103.4,False,True
2호기(창녕),2025-12-01T23:52:52.470000+00:00,2025-12-01T23:52:52.513000+00:00,,0.043,103.4,False,True
2호기(창녕),2025-12-01T23:52:53.480000+00:00,2025-12-01T23:52:53.507000+00:00,,0.027,102.4,False,True
2호기(창녕),2025-12-01T23:52:54.470000+00:00,2025-12-01T23:52:54.490000+00:00,,0.02,101.3,False,True
2호기(창녕),2025-12-01T23:52:55.490000+00:00,2025-12-01T23:52:55.490000+00:00,,0.0,101.3,False,True
2호기(창녕),2025-12-01T23:52:56.490000+00:00,2025-12-01T23:52:56.498000+00:00,60.0,0.008,100.5,False,True
2호기(창녕),2025-12-01T23:52:57.490000+00:00,2025-12-01T23:52:57.499000+00:00,,0.009,100.5,False,True
2호기(창녕),2025-12-01T23:52:58.480000+00:00,2025-12-01T23:52:58.517000+00:00,60.0,0.037,99.5,False,True
2호기(창녕),2025-12-01T23:52:59.500000+00:00,2025-12-01T23:52:59.508000+00:00,,0.008,99.5,False,True
2호기(창녕),2025-12-01T23:53:00.500000+00:00,2025-12-01T23:53:00.524000+00:00,60.0,0.024,98.6,False,True
2호기(창녕),2025-12-01T23:53:01.510000+00:00,2025-12-01T23:53:01.511000+00:00,,0.001,97.7,False,True
2호기(창녕),2025-12-01T23:53:02.530000+00:00,2025-12-01T23:53:03.119000+00:00,60.0,0.589,97.7,False,True
2호기(창녕),2025-12-01T23:53:03.500000+00:00,2025-12-01T23:53:04.116000+00:00,,0.616,96.7,False,True
2호기(창녕),2025-12-01T23:53:04.500000+00:00,2025-12-01T23:53:04.538000+00:00,60.0,0.038,96.7,False,True
2호기(창녕),2025-12-01T23:53:05.500000+00:00,2025-12-01T23:53:05.510000+00:00,,0.01,95.7,False,True
2호기(창녕),2025-12-01T23:53:06.520000+00:00,2025-12-01T23:53:06.569000+00:00,,0.049,95.7,False,True
2호기(창녕),2025-12-01T23:53:07.510000+00:00,2025-12-01T23:53:07.571000+00:00,,0.061,94.8,False,True
2호기(창녕),2025-12-01T23:53:08.520000+00:00,2025-12-01T23:53:09.068000+00:00,,0.548,93.8,False,True
2호기(창녕),2025-12-01T23:53:09.540000+00:00,2025-12-01T23:53:10.082000+00:00,,0.542,93.8,False,True
2호기(창녕),2025-12-01T23:53:10.520000+00:00,2025-12-01T23:53:11.033000+00:00,,0.513,92.9,False,True
2호기(창녕),2025-12-01T23:53:11.520000+00:00,2025-12-01T23:53:12.151000+00:00,,0.631,92.9,False,True
2호기(창녕),2025-12-01T23:53:12.520000+00:00,2025-12-01T23:53:12.523000+00:00,,0.003,91.9,False,True
2호기(창녕),2025-12-01T23:53:13.530000+00:00,2025-12-01T23:53:14.191000+00:00,,0.661,90.7,False,True
2호기(창녕),2025-12-01T23:53:14.540000+00:00,2025-12-01T23:53:15.193000+00:00,,0.653,90.7,False,True
2호기(창녕),2025-12-01T23:53:15.510000+00:00,2025-12-01T23:53:16.114000+00:00,60.0,0.604,89.6,False,True
2호기(창녕),2025-12-01T23:53:16.570000+00:00,2025-12-01T23:53:17.257000+00:00,,0.687,89.6,False,True
2호기(창녕),2025-12-01T23:53:17.530000+00:00,2025-12-01T23:53:18.262000+00:00,,0.732,88.5,False,True
2호기(창녕),2025-12-01T23:53:18.550000+00:00,2025-12-01T23:53:19.265000+00:00,,0.715,88.5,False,True
2호기(창녕),2025-12-01T23:53:19.550000+00:00,2025-12-01T23:53:20.271000+00:00,,0.721,87.3,False,True
2호기(창녕),2025-12-01T23:53:20.550000+00:00,2025-12-01T23:53:21.284000+00:00,,0.734,86.1,False,True
2호기(창녕),2025-12-01T23:53:21.550000+00:00,2025-12-01T23:53:22.280000+00:00,,0.73,86.1,False,True
2호기(창녕),2025-12-01T23:53:22.540000+00:00,2025-12-01T23:53:23.287000+00:00,,0.747,84.9,False,True
2호기(창녕),2025-12-01T23:53:23.540000+00:00,2025-12-01T23:53:23.939000+00:00,,0.399,84.9,False,True
2호기(창녕),2025-12-01T23:53:24.570000+00:00,2025-12-01T23:53:25.080000+00:00,,0.51,83.8,False,True
2호기(창녕),2025-12-01T23:53:25.560000+00:00,2025-12-01T23:53:26.085000+00:00,,0.525,82.6,False,True
2호기(창녕),2025-12-01T23:53:26.570000+00:00,2025-12-01T23:53:27.085000+00:00,,0.515,82.6,False,True
2호기(창녕),2025-12-01T23:53:27.550000+00:00,2025-12-01T23:53:27.994000+00:00,,0.444,81.7,False,True
2호기(창녕),2025-12-01T23:53:28.550000+00:00,2025-12-01T23:53:28.995000+00:00,,0.445,81.7,False,True
2호기(창녕),2025-12-01T23:53:29.560000+00:00,2025-12-01T23:53:29.998000+00:00,,0.438,80.7,False,True
2호기(창녕),2025-12-01T23:53:30.550000+00:00,2025-12-01T23:53:31.014000+00:00,,0.464,80.7,False,True
2호기(창녕),2025-12-01T23:53:31.580000+00:00,2025-12-01T23:53:32.016000+00:00,,0.436,80.1,False,True
2호기(창녕),2025-12-01T23:53:32.580000+00:00,2025-12-01T23:53:33.151000+00:00,,0.571,80.4,False,True
2호기(창녕),2025-12-01T23:53:33.570000+00:00,2025-12-01T23:53:34.152000+00:00,,0.582,80.4,False,True
2호기(창녕),2025-12-01T23:53:34.600000+00:00,2025-12-01T23:53:35.098000+00:00,61.0,0.498,82.0,False,True
2호기(창녕),2025-12-01T23:53:35.570000+00:00,2025-12-01T23:53:36.103000+00:00,,0.533,82.0,False,True
2호기(창녕),2025-12-01T23:53:53.630000+00:00,2025-12-01T23:53:54.093000+00:00,,0.463,109.8,False,True
2호기(창녕),2025-12-01T23:54:02.630000+00:00,2025-12-01T23:54:03.051000+00:00,,0.421,73.9,False,True
2호기(창녕),2025-12-01T23:54:03.630000+00:00,2025-12-01T23:54:04.156000+00:00,,0.526,73.9,False,True
2호기(창녕),2025-12-01T23:54:07.700000+00:00,2025-12-01T23:54:08.187000+00:00,,0.487,48.1,False,True
2호기(창녕),2025-12-01T23:54:08.640000+00:00,2025-12-01T23:54:09.186000+00:00,,0.546,48.1,False,True
2호기(창녕),2025-12-01T23:54:09.660000+00:00,2025-12-01T23:54:10.188000+00:00,,0.528,100.9,False,True
2호기(창녕),2025-12-01T23:54:10.660000+00:00,2025-12-01T23:54:11.112000+00:00,61.0,0.452,143.7,False,True
2호기(창녕),2025-12-01T23:54:11.640000+00:00,2025-12-01T23:54:12.112000+00:00,61.0,0.472,143.7,False,True
2호기(창녕),2025-12-01T23:54:12.660000+00:00,2025-12-01T23:54:13.114000+00:00,61.0,0.454,156.5,False,True
2호기(창녕),2025-12-01T23:54:13.640000+00:00,2025-12-01T23:54:14.115000+00:00,61.0,0.475,156.5,False,True
2호기(창녕),2025-12-01T23:54:14.660000+00:00,2025-12-01T23:54:15.129000+00:00,61.0,0.469,154.5,False,True
2호기(창녕),2025-12-01T23:54:15.690000+00:00,2025-12-01T23:54:16.131000+00:00,61.0,0.441,150.9,False,True
2호기(창녕),2025-12-01T23:54:16.690000+00:00,2025-12-01T23:54:17.136000+00:00,61.0,0.446,150.9,False,True
2호기(창녕),2025-12-01T23:54:17.640000+00:00,2025-12-01T23:54:18.140000+00:00,61.0,0.5,147.4,False,True
2호기(창녕),2025-12-01T23:54:18.650000+00:00,2025-12-01T23:54:19.140000+00:00,61.0,0.49,147.4,False,True
2호기(창녕),2025-12-01T23:54:19.640000+00:00,2025-12-01T23:54:20.149000+00:00,61.0,0.509,144.4,False,True
2호기(창녕),2025-12-01T23:54:20.660000+00:00,2025-12-01T23:54:21.200000+00:00,61.0,0.54,144.4,False,True
2호기(창녕),2025-12-01T23:54:21.650000+00:00,2025-12-01T23:54:22.213000+00:00,61.0,0.563,141.8,False,True
2호기(창녕),2025-12-01T23:54:22.660000+00:00,2025-12-01T23:54:23.075000+00:00,,0.415,139.7,False,True
2호기(창녕),2025-12-01T23:54:23.660000+00:00,2025-12-01T23:54:24.122000+00:00,,0.462,139.7,False,True
2호기(창녕),2025-12-01T23:54:24.650000+00:00,2025-12-01T23:54:25.022000+00:00,,0.372,137.4,False,True
2호기(창녕),2025-12-01T23:54:25.650000+00:00,2025-12-01T23:54:26.165000+00:00,,0.515,137.4,False,True
2호기(창녕),2025-12-01T23:54:26.660000+00:00,2025-12-01T23:54:27.174000+00:00,,0.514,135.3,False,True
2호기(창녕),2025-12-01T23:54:27.670000+00:00,2025-12-01T23:54:28.127000+00:00,61.0,0.457,135.3,False,True
2호기(창녕),2025-12-01T23:54:28.640000+00:00,2025-12-01T23:54:29.140000+00:00,61.0,0.5,133.1,False,True
2호기(창녕),2025-12-01T23:54:29.660000+00:00,2025-12-01T23:54:30.145000+00:00,61.0,0.485,133.1,False,True
2호기(창녕),2025-12-01T23:54:30.660000+00:00,2025-12-01T23:54:31.247000+00:00,,0.587,131.1,False,True
2호기(창녕),2025-12-01T23:54:31.660000+00:00,2025-12-01T23:54:32.280000+00:00,,0.62,129.4,False,True
2호기(창녕),2025-12-01T23:54:32.660000+00:00,2025-12-01T23:54:33.282000+00:00,,0.622,129.4,False,True
2호기(창녕),2025-12-01T23:54:33.660000+00:00,2025-12-01T23:54:34.212000+00:00,61.0,0.552,127.6,False,True
2호기(창녕),2025-12-01T23:54:34.660000+00:00,2025-12-01T23:54:35.212000+00:00,61.0,0.552,127.6,False,True
2호기(창녕),2025-12-01T23:54:35.670000+00:00,2025-12-01T23:54:36.076000+00:00,,0.406,126.0,False,True
2호기(창녕),2025-12-01T23:54:36.680000+00:00,2025-12-01T23:54:37+00:00,,0.32,126.0,False,True
2호기(창녕),2025-12-01T23:54:37.690000+00:00,2025-12-01T23:54:38.005000+00:00,,0.315,124.6,False,True
2호기(창녕),2025-12-01T23:54:38.690000+00:00,2025-12-01T23:54:39.023000+00:00,,0.333,123.1,False,True
2호기(창녕),2025-12-01T23:54:39.680000+00:00,2025-12-01T23:54:40.029000+00:00,,0.349,123.1,False,True
2호기(창녕),2025-12-01T23:54:40.750000+00:00,2025-12-01T23:54:41.076000+00:00,61.0,0.326,121.9,False,True
2호기(창녕),2025-12-01T23:54:41.690000+00:00,2025-12-01T23:54:42.161000+00:00,,0.471,121.9,False,True
2호기(창녕),2025-12-01T23:54:42.680000+00:00,2025-12-01T23:54:43.170000+00:00,,0.49,120.4,False,True
2호기(창녕),2025-12-01T23:54:43.710000+00:00,2025-12-01T23:54:44.181000+00:00,,0.471,120.4,False,True
2호기(창녕),2025-12-01T23:54:44.720000+00:00,2025-12-01T23:54:45.191000+00:00,,0.471,119.2,False,True
2호기(창녕),2025-12-01T23:54:45.720000+00:00,2025-12-01T23:54:46.192000+00:00,,0.472,119.2,False,True
2호기(창녕),2025-12-01T23:54:46.740000+00:00,2025-12-01T23:54:47.101000+00:00,61.0,0.361,118.0,False,True
2호기(창녕),2025-12-01T23:54:47.710000+00:00,2025-12-01T23:54:48.112000+00:00,61.0,0.402,116.8,False,True
2호기(창녕),2025-12-01T23:54:48.720000+00:00,2025-12-01T23:54:49.114000+00:00,61.0,0.394,116.8,False,True
2호기(창녕),2025-12-01T23:54:49.710000+00:00,2025-12-01T23:54:50.122000+00:00,61.0,0.412,115.6,False,True
2호기(창녕),2025-12-01T23:54:50.720000+00:00,2025-12-01T23:54:51.125000+00:00,61.0,0.405,115.6,False,True
2호기(창녕),2025-12-01T23:54:51.730000+00:00,2025-12-01T23:54:52.132000+00:00,61.0,0.402,114.4,False,True
2호기(창녕),2025-12-01T23:54:52.710000+00:00,2025-12-01T23:54:53.137000+00:00,61.0,0.427,114.4,False,True
2호기(창녕),2025-12-01T23:54:53.690000+00:00,2025-12-01T23:54:54.143000+00:00,61.0,0.453,113.2,False,True
2호기(창녕),2025-12-01T23:54:54.710000+00:00,2025-12-01T23:54:55.246000+00:00,,0.536,111.9,False,True
2호기(창녕),2025-12-01T23:54:55.680000+00:00,2025-12-01T23:54:56.248000+00:00,,0.568,111.9,False,True
2호기(창녕),2025-12-01T23:54:56.700000+00:00,2025-12-01T23:54:57.268000+00:00,,0.568,110.9,False,True
2호기(창녕),2025-12-01T23:54:57.710000+00:00,2025-12-01T23:54:58.271000+00:00,,0.561,110.9,False,True
2호기(창녕),2025-12-01T23:54:58.740000+00:00,2025-12-01T23:54:59.272000+00:00,,0.532,110.0,False,True
2호기(창녕),2025-12-01T23:54:59.710000+00:00,2025-12-01T23:55:00.280000+00:00,,0.57,108.8,False,True
2호기(창녕),2025-12-01T23:55:00.710000+00:00,2025-12-01T23:55:01.282000+00:00,,0.572,108.8,False,True
2호기(창녕),2025-12-01T23:55:01.720000+00:00,2025-12-01T23:55:02.283000+00:00,,0.563,107.8,False,True
2호기(창녕),2025-12-01T23:55:02.710000+00:00,2025-12-01T23:55:03.283000+00:00,,0.573,107.8,False,True
2호기(창녕),2025-12-01T23:55:03.720000+00:00,2025-12-01T23:55:04.293000+00:00,,0.573,106.8,False,True
2호기(창녕),2025-12-01T23:55:04.720000+00:00,2025-12-01T23:55:05.073000+00:00,,0.353,105.8,False,True
2호기(창녕),2025-12-01T23:55:05.700000+00:00,2025-12-01T23:55:06.077000+00:00,,0.377,105.8,False,True
2호기(창녕),2025-12-01T23:55:06.730000+00:00,2025-12-01T23:55:07.079000+00:00,,0.349,104.8,False,True
2호기(창녕),2025-12-01T23:55:07.720000+00:00,2025-12-01T23:55:08.090000+00:00,,0.37,104.8,False,True
2호기(창녕),2025-12-01T23:55:08.720000+00:00,2025-12-01T23:55:09.012000+00:00,,0.292,103.7,False,True
2호기(창녕),2025-12-01T23:55:09.760000+00:00,2025-12-01T23:55:10.106000+00:00,61.0,0.346,103.7,False,True
2호기(창녕),2025-12-01T23:55:10.740000+00:00,2025-12-01T23:55:11.095000+00:00,,0.355,102.6,False,True
2호기(창녕),2025-12-01T23:55:11.810000+00:00,2025-12-01T23:55:12.113000+00:00,61.0,0.303,101.7,False,True
2호기(창녕),2025-12-01T23:55:12.760000+00:00,2025-12-01T23:55:13.118000+00:00,61.0,0.358,101.7,False,True
2호기(창녕),2025-12-01T23:55:13.760000+00:00,2025-12-01T23:55:14.131000+00:00,61.0,0.371,100.7,False,True
2호기(창녕),2025-12-01T23:55:14.760000+00:00,2025-12-01T23:55:15.140000+00:00,61.0,0.38,100.7,False,True
2호기(창녕),2025-12-01T23:55:15.760000+00:00,2025-12-01T23:55:16.140000+00:00,61.0,0.38,99.6,False,True
2호기(창녕),2025-12-01T23:55:16.780000+00:00,2025-12-01T23:55:17.141000+00:00,61.0,0.361,99.6,False,True
2호기(창녕),2025-12-01T23:55:17.770000+00:00,2025-12-01T23:55:18.146000+00:00,61.0,0.376,98.6,False,True
2호기(창녕),2025-12-01T23:55:18.780000+00:00,2025-12-01T23:55:19.246000+00:00,,0.466,97.7,False,True
2호기(창녕),2025-12-01T23:55:19.770000+00:00,2025-12-01T23:55:20.277000+00:00,,0.507,97.7,False,True
2호기(창녕),2025-12-01T23:55:20.780000+00:00,2025-12-01T23:55:21.197000+00:00,61.0,0.417,96.7,False,True
2호기(창녕),2025-12-01T23:55:21.770000+00:00,2025-12-01T23:55:22.197000+00:00,61.0,0.427,96.7,False,True
2호기(창녕),2025-12-01T23:55:22.780000+00:00,2025-12-01T23:55:23.067000+00:00,,0.287,95.6,False,True
2호기(창녕),2025-12-01T23:55:23.760000+00:00,2025-12-01T23:55:24.072000+00:00,,0.312,95.6,False,True
2호기(창녕),2025-12-01T23:55:24.760000+00:00,2025-12-01T23:55:25.076000+00:00,,0.316,94.5,False,True
2호기(창녕),2025-12-01T23:55:25.770000+00:00,2025-12-01T23:55:26.075000+00:00,,0.305,93.4,False,True
2호기(창녕),2025-12-01T23:55:26.820000+00:00,2025-12-01T23:55:27.081000+00:00,,0.261,93.4,False,True
2호기(창녕),2025-12-01T23:55:27.760000+00:00,2025-12-01T23:55:28.081000+00:00,,0.321,92.2,False,True
2호기(창녕),2025-12-01T23:55:28.740000+00:00,2025-12-01T23:55:29.052000+00:00,,0.312,92.2,False,True
2호기(창녕),2025-12-01T23:55:29.790000+00:00,2025-12-01T23:55:30.113000+00:00,61.0,0.323,91.2,False,True
2호기(창녕),2025-12-01T23:55:30.760000+00:00,2025-12-01T23:55:31.126000+00:00,61.0,0.366,91.2,False,True
2호기(창녕),2025-12-01T23:55:31.780000+00:00,2025-12-01T23:55:32.134000+00:00,61.0,0.354,89.9,False,True
2호기(창녕),2025-12-01T23:55:32.810000+00:00,2025-12-01T23:55:33.247000+00:00,,0.437,88.7,False,True
2호기(창녕),2025-12-01T23:55:33.780000+00:00,2025-12-01T23:55:34.266000+00:00,,0.486,88.7,False,True
2호기(창녕),2025-12-01T23:55:34.780000+00:00,2025-12-01T23:55:35.256000+00:00,,0.476,87.4,False,True
2호기(창녕),2025-12-01T23:55:35.810000+00:00,2025-12-01T23:55:36.259000+00:00,,0.449,87.4,False,True
2호기(창녕),2025-12-01T23:55:36.740000+00:00,2025-12-01T23:55:37.264000+00:00,,0.524,86.1,False,True
2호기(창녕),2025-12-01T23:55:37.760000+00:00,2025-12-01T23:55:38.269000+00:00,,0.509,84.8,False,True
2호기(창녕),2025-12-01T23:55:38.800000+00:00,2025-12-01T23:55:39.273000+00:00,,0.473,84.8,False,True
2호기(창녕),2025-12-01T23:55:39.810000+00:00,2025-12-01T23:55:40.289000+00:00,,0.479,83.6,False,True
